id,name,address,district,lng,lat,type,keyword
B0JRCZ6Q1N,全家便利店(兆泰国际中心店),兆泰国际中心AB座,朝阳区,116.435945,39.919247,购物服务;购物相关场所;购物相关场所,便利店
B0G1PGIKTT,45度便利店,三眼井胡同45号,东城区,116.401318,39.927975,购物服务;便民商店/便利店;便民商店/便利店,便利店
B0JBTOCWOW,全家便利店(交道口南大街店),交道口南大街128号,东城区,116.408907,39.935436,购物服务;便民商店/便利店;便民商店/便利店,便利店
B0IKTAFI8I,五点便利屋(幸福家园3期店),幸福家园12号楼底商-5,东城区,116.431138,39.891090,购物服务;便民商店/便利店;便民商店/便利店,便利店
B0JGUSGEHW,小鲸便利店(站东街店),北京站东街与大羊毛胡同交叉口西100米,东城区,116.431303,39.905240,购物服务;便民商店/便利店;便民商店/便利店,便利店
B0FFIC0NGM,便利蜂(中国人寿大厦店),朝外大街16号中国人寿大厦商场1层,朝阳区,116.439810,39.923710,购物服务;便民商店/便利店;便民商店/便利店,便利店
B0KB1K4V3O,惠邻百佳超市(东花市店),大街本家润园A区2号楼跃动运动馆楼下佳美乐购超市,东城区,116.435996,39.897420,购物服务;便民商店/便利店;便民商店/便利店,便利店
B0FFLPWNDS,便利蜂(天辰大厦店),朝阳门北大街乙12号天辰大厦F1层,朝阳区,116.435705,39.928192,购物服务;便民商店/便利店;便民商店/便利店,便利店
B0GUBXSBV2,LAWSON罗森(东四北大街店),东四北大街74号(北新桥地铁站C东南口步行310米),东城区,116.417125,39.937989,购物服务;便民商店/便利店;便民商店/便利店,便利店
B0FFIK984R,7-ELEVEn(西什库大街19号院店),西什库大街31号院19号楼临街门市19-1,西城区,116.379662,39.927529,购物服务;便民商店/便利店;7-ELEVEn便利店,便利店
B0FFIY0R3K,便利蜂(昆泰国际中心商业街店),怡景园北里老番街1层B2,朝阳区,116.441138,39.920914,购物服务;便民商店/便利店;便民商店/便利店,便利店
B000A85OTC,襄百顺便利店超市(天桥南里店),天桥南里东门南50米(天桥地铁站A西北口步行270米),西城区,116.397037,39.882372,购物服务;便民商店/便利店;便民商店/便利店,便利店
B000A7BG77,好邻居(二龙路店),二龙路甲41-2号(太平桥地铁站A口步行420米),西城区,116.366907,39.910022,购物服务;便民商店/便利店;便民商店/便利店,便利店
B0FFKPBQEK,易捷便利店(中国石化朝阳日坛加油站店),日坛路9号,朝阳区,116.440525,39.911925,购物服务;便民商店/便利店;便民商店/便利店|汽车服务;洗车场;洗车场,便利店
B0LD9HY037,旗瑞便利店(美华世纪店),建国门外建华南路15号美华世纪大厦1层,朝阳区,116.443528,39.905065,购物服务;便民商店/便利店;便民商店/便利店,便利店
B0FFK6SB3R,便利蜂(丰联广场店),朝阳门丰联广场A座地下一层,朝阳区,116.438503,39.923683,购物服务;便民商店/便利店;便民商店/便利店,便利店
B0K0ARYZYM,京东便利店(美术馆三联韬奋书店店),美术馆东街22号(中国美术馆地铁站B东北口步行200米),东城区,116.411146,39.926175,购物服务;便民商店/便利店;便民商店/便利店,便利店
B000A3B0BD,仁和金鑫隆便利店,南纬路33-1号,西城区,116.392032,39.880859,购物服务;便民商店/便利店;便民商店/便利店,便利店
B0I11D6EEK,25便利(光明路店),天坛街道光明西路6号-2底商,东城区,116.435384,39.885314,购物服务;便民商店/便利店;便民商店/便利店,便利店
B0KRBUTTZH,7-ELEVEn(夕照寺中街店),夕照寺中街4号6号楼C-105,东城区,116.442268,39.889234,购物服务;便民商店/便利店;便民商店/便利店,便利店
B0LGOH7PVW,7-ELEVEn(悠唐购物中心店),三丰北里5号楼一层内2-107-2悠唐西门,朝阳区,116.438417,39.921682,购物服务;便民商店/便利店;7-ELEVEn便利店,便利店
B0LAUS74OL,美宜佳(华人一品大厦店),张自忠路10号1层1-1003A,东城区,116.410447,39.933099,购物服务;便民商店/便利店;便民商店/便利店,便利店
B0FFJHG578,京东便利店(天桥店),天桥市场斜街39号(天桥地铁站A西北口步行230米),西城区,116.396715,39.884408,购物服务;便民商店/便利店;便民商店/便利店,便利店
B0JUUSK8RM,S8230顺兴美艺便利店,五四大街25号(中国美术馆地铁站A西北口步行240米),东城区,116.407073,39.924507,购物服务;便民商店/便利店;便民商店/便利店,便利店
B0HB65MZZN,青山超市,东四北大街243号(张自忠路地铁站D西南口步行130米),东城区,116.416990,39.932106,购物服务;便民商店/便利店;便民商店/便利店,便利店
B0HBXMP6NU,北京港佳好邻居连锁便利店有限责任公司地安门分店,地安门外大街178号(什刹海地铁站C东南口步行400米),西城区,116.396410,39.933914,购物服务;便民商店/便利店;便民商店/便利店,便利店
B000A7Y6Z1,好邻居便利店(佟麟阁店),佟麟阁路91号(长椿街地铁站B2东北口步行490米),西城区,116.368469,39.900959,购物服务;便民商店/便利店;便民商店/便利店,便利店
B0FFJFPTK9,便利蜂(鸿豪商业中心店),日坛北路17号院2号楼1层,朝阳区,116.442355,39.920216,购物服务;便民商店/便利店;便民商店/便利店,便利店
B0KRZ5FGRI,诚欣悦便利店,西牛角胡同甲1号,西城区,116.375830,39.912297,购物服务;便民商店/便利店;便民商店/便利店,便利店
B0KKXSG14P,京东便利店(菜市口店),中信城商铺甲2-1(后兵马街2),西城区,116.376408,39.886376,购物服务;便民商店/便利店;便民商店/便利店,便利店
B0FFK92HMO,京东便利店(光明西街店),光明西路1号14号楼108,东城区,116.435119,39.885259,购物服务;便民商店/便利店;便民商店/便利店,便利店
B0GKP5XMG7,咕噜便利店,地安门外大街99号(什刹海地铁站C东南口步行210米),西城区,116.396048,39.935715,购物服务;便民商店/便利店;便民商店/便利店,便利店
B0JAGSG3TF,多多·much超市,北京站东街与建国门南大街交叉口西140米,东城区,116.434275,39.905334,购物服务;便民商店/便利店;便民商店/便利店,便利店
B000A85O5R,7-ELEVEn(五矿广场店),朝阳门北大街5号五矿广场1层,东城区,116.432772,39.931138,购物服务;便民商店/便利店;7-ELEVEn便利店,便利店
B0J2ZSHT40,7-ELEVEn(双子座购物中心店),建国门外大街乙12号双子座购物中心B1层,朝阳区,116.448515,39.907840,购物服务;便民商店/便利店;7-ELEVEn便利店,便利店
B000A7Z7XY,易捷便利店(中国石化宣武门加油站店),宣武门东大街16号楼前(和平门地铁站D1西南口步行380米),西城区,116.378825,39.899725,购物服务;便民商店/便利店;便民商店/便利店,便利店
